Record,SppNumb,Species,Length_mm,Weight_g,Length_in,Weight_lbs,Sex,Maturity,MM,DD,YYYY,Date,WaterBody,Section,Count,Notes,LOC_Name,LOC_Number,NetType,Position,Season,TimeSet,TimePulled,HoursSet,H2OTempF,H2OTempC,NetNumb,NetCount,ConditionFultonsK,ConditionFiltered,Strategy,Length_cm,100mmGroup
72569,5,BULL,391,496,15.39,1.09,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,472,NA,82.98,TRUE,Biop,39,300
73381,5,BULL,393,530,15.47,1.17,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,483,NA,87.32,TRUE,Biop,39,300
72635,5,BULL,400,542,15.75,1.19,Male,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,473,NA,84.69,TRUE,Biop,40,400
72702,5,BULL,406,594,15.98,1.31,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,NA,474,NA,88.76,TRUE,Biop,40,400
72631,5,BULL,408,486,16.06,1.07,Male,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,473,NA,71.56,TRUE,Biop,40,400
72632,5,BULL,410,530,16.14,1.17,Male,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,473,NA,76.9,TRUE,Biop,41,400
73101,5,BULL,410,NA,16.14,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,480,NA,NA,FALSE,Biop,41,400
73093,5,BULL,412,578,16.22,1.27,Male,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,480,NA,82.65,TRUE,Biop,41,400
72568,5,BULL,420,560,16.54,1.23,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,472,NA,75.59,TRUE,Biop,42,400
73091,5,BULL,420,582,16.54,1.28,Male,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,480,NA,78.56,TRUE,Biop,42,400
73094,5,BULL,440,748,17.32,1.65,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,480,NA,87.81,TRUE,Biop,44,400
73312,5,BULL,450,NA,17.72,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,482,NA,NA,FALSE,Biop,45,400
73314,5,BULL,450,NA,17.72,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,482,NA,NA,FALSE,Biop,45,400
73097,5,BULL,465,1014,18.31,2.24,Male,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,480,NA,100.85,TRUE,Biop,46,400
73102,5,BULL,465,NA,18.31,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,480,NA,NA,FALSE,Biop,46,400
72883,5,BULL,470,NA,18.5,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,477,NA,NA,FALSE,Biop,47,400
73194,5,BULL,473,828,18.62,1.83,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,481,NA,78.24,TRUE,Biop,47,400
72638,5,BULL,475,1044,18.7,2.3,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,473,NA,97.41,TRUE,Biop,47,400
72634,5,BULL,480,930,18.9,2.05,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,473,NA,84.09,TRUE,Biop,48,400
73095,5,BULL,490,1060,19.29,2.34,Male,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,480,NA,90.1,TRUE,Biop,49,400
73306,5,BULL,490,1140,19.29,2.51,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,482,NA,96.9,TRUE,Biop,49,400
73195,5,BULL,493,1094,19.41,2.41,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,481,NA,91.3,TRUE,Biop,49,400
72639,5,BULL,500,NA,19.69,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,473,NA,NA,FALSE,Biop,50,500
73099,5,BULL,520,NA,20.47,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,480,NA,NA,FALSE,Biop,52,500
73307,5,BULL,530,1456,20.87,3.21,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,482,NA,97.8,TRUE,Biop,53,500
73382,5,BULL,530,NA,20.87,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,483,NA,NA,FALSE,Biop,53,500
72572,5,BULL,542,1662,21.34,3.66,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,472,NA,104.38,TRUE,Biop,54,500
73311,5,BULL,554,2000,21.81,4.41,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,482,NA,117.63,TRUE,Biop,55,500
73310,5,BULL,560,1900,22.05,4.19,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,482,NA,108.19,TRUE,Biop,56,500
72574,5,BULL,580,NA,22.83,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,472,NA,NA,FALSE,Biop,58,500
73100,5,BULL,580,NA,22.83,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,480,NA,NA,FALSE,Biop,58,500
73308,5,BULL,585,2110,23.03,4.65,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,482,NA,105.39,TRUE,Biop,58,500
73309,5,BULL,596,2248,23.46,4.96,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,482,NA,106.18,TRUE,Biop,59,500
73096,5,BULL,599,2150,23.58,4.74,Male,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,480,NA,100.04,TRUE,Biop,59,500
73196,5,BULL,649,2950,25.55,6.5,Male,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,481,NA,107.92,TRUE,Biop,64,600
73032,5,BULL,680,NA,26.77,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,479,NA,NA,FALSE,Biop,68,600
73315,5,BULL,680,NA,26.77,NA,NA,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,482,NA,NA,FALSE,Biop,68,600
72573,5,BULL,690,3910,27.17,8.62,Female,NA,5,12,1997,5/12/1997,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,472,NA,119.02,TRUE,Biop,69,600
73649,5,BULL,208,66,8.19,0.15,Female,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,NA,488,NA,73.34,TRUE,Biop,20,200
73650,5,BULL,217,86,8.54,0.19,Female,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,NA,488,NA,84.16,TRUE,Biop,21,200
73788,5,BULL,245,NA,9.65,NA,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,NA,490,NA,NA,FALSE,Biop,24,200
73527,5,BULL,283,184,11.14,0.41,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,486,NA,81.18,TRUE,Biop,28,200
74218,5,BULL,283,168,11.14,0.37,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,496,NA,74.12,TRUE,Biop,28,200
74132,5,BULL,290,178,11.42,0.39,Female,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,495,NA,72.98,TRUE,Biop,29,200
73526,5,BULL,295,190,11.61,0.42,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,486,NA,74.01,TRUE,Biop,29,200
73787,5,BULL,302,232,11.89,0.51,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,NA,490,NA,84.23,TRUE,Biop,30,300
73731,5,BULL,320,270,12.6,0.6,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,NA,489,NA,82.4,TRUE,Biop,32,300
73732,5,BULL,320,NA,12.6,NA,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,NA,489,NA,NA,FALSE,Biop,32,300
73596,5,BULL,348,204,13.7,0.45,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,487,NA,48.41,FALSE,Biop,34,300
74133,5,BULL,356,342,14.02,0.75,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,495,NA,75.8,TRUE,Biop,35,300
74134,5,BULL,376,468,14.8,1.03,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,495,NA,88.04,TRUE,Biop,37,300
74060,5,BULL,394,544,15.51,1.2,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,494,NA,88.94,TRUE,Biop,39,300
73597,5,BULL,397,530,15.63,1.17,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,487,NA,84.7,TRUE,Biop,39,300
74059,5,BULL,405,568,15.94,1.25,Female,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,494,NA,85.5,TRUE,Biop,40,400
74135,5,BULL,405,608,15.94,1.34,Female,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,495,NA,91.52,TRUE,Biop,40,400
73733,5,BULL,410,NA,16.14,NA,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,NA,489,NA,NA,FALSE,Biop,41,400
74069,5,BULL,410,NA,16.14,NA,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,494,NA,NA,FALSE,Biop,41,400
74058,5,BULL,415,604,16.34,1.33,Female,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,494,NA,84.51,TRUE,Biop,41,400
73530,5,BULL,430,NA,16.93,NA,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,486,NA,NA,FALSE,Biop,43,400
73874,5,BULL,430,NA,16.93,NA,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,released,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,491,NA,NA,FALSE,Biop,43,400
74063,5,BULL,438,758,17.24,1.67,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,494,NA,90.21,TRUE,Biop,43,400
74067,5,BULL,460,NA,18.11,NA,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,494,NA,NA,FALSE,Biop,46,400
74061,5,BULL,463,886,18.23,1.95,Female,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,494,NA,89.27,TRUE,Biop,46,400
74066,5,BULL,475,NA,18.7,NA,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,494,NA,NA,FALSE,Biop,47,400
74136,5,BULL,475,1106,18.7,2.44,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,495,NA,103.2,TRUE,Biop,47,400
73598,5,BULL,476,962,18.74,2.12,Male,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,487,NA,89.2,TRUE,Biop,47,400
74219,5,BULL,497,1098,19.57,2.42,Female,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,496,NA,89.44,TRUE,Biop,49,400
73528,5,BULL,520,1362,20.47,3,NA,NA,5,13,1997,5/13/1997,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,486,NA,96.87,TRUE,Biop,52,500
